6.64728141	0.06835938	0.16406250	0.38476562	0.26953125	0.11328125	1.00000000
6.61599112	0.08007812	0.17382812	0.38476562	0.28710938	0.07421875	1.00000000
6.69911128	0.07812500	0.17773438	0.35351562	0.30664062	0.08398438	1.00000000
6.60300440	0.05664062	0.19921875	0.38867188	0.25781250	0.09765625	1.00000000
6.81700246	0.07617188	0.16796875	0.36523438	0.29296875	0.09765625	1.00000000
6.99461340	0.05664062	0.14453125	0.41406250	0.28125000	0.10351562	1.00000000
6.90782343	0.07031250	0.16210938	0.35546875	0.27148438	0.14062500	1.00000000
6.83878028	0.08398438	0.11718750	0.35351562	0.30078125	0.14453125	1.00000000
6.85292205	0.06054688	0.13867188	0.39453125	0.28320312	0.12304688	1.00000000
7.22936435	0.04687500	0.16406250	0.32812500	0.33593750	0.12500000	1.00000000
6.43413938	0.06054688	0.16210938	0.40820312	0.27539062	0.09375000	1.00000000
6.36349522	0.05664062	0.19335938	0.39453125	0.25976562	0.09570312	1.00000000
6.28755431	0.06250000	0.19726562	0.39257812	0.24023438	0.10742188	1.00000000
6.59729508	0.08007812	0.17578125	0.36718750	0.26562500	0.11132812	1.00000000
6.76604056	0.05859375	0.16601562	0.39648438	0.24804688	0.13085938	1.00000000
6.76220298	0.05078125	0.19726562	0.35351562	0.30664062	0.09179688	1.00000000
6.86476471	0.06250000	0.13476562	0.35937500	0.30664062	0.13671875	1.00000000
6.59120911	0.06250000	0.17578125	0.33984375	0.29687500	0.12500000	1.00000000
6.97114605	0.04882812	0.12890625	0.38476562	0.30468750	0.13281250	1.00000000
6.37484916	0.06250000	0.19726562	0.34765625	0.27148438	0.12109375	1.00000000
6.31488569	0.05468750	0.14843750	0.41210938	0.26953125	0.11523438	1.00000000
6.30429313	0.07031250	0.15234375	0.37890625	0.28125000	0.11718750	1.00000000
6.60230429	0.06054688	0.17187500	0.37695312	0.28125000	0.10937500	1.00000000
6.59650359	0.05078125	0.13281250	0.40625000	0.27734375	0.13281250	1.00000000
6.38427923	0.06250000	0.19335938	0.35351562	0.27539062	0.11523438	1.00000000
6.52149550	0.05859375	0.17773438	0.36132812	0.32617188	0.07617188	1.00000000
6.64421571	0.06835938	0.16406250	0.37500000	0.30859375	0.08398438	1.00000000
7.14617928	0.06835938	0.16601562	0.37304688	0.28710938	0.10546875	1.00000000
7.06202795	0.06445312	0.15820312	0.38867188	0.29492188	0.09375000	1.00000000
6.41625281	0.07812500	0.18945312	0.38085938	0.25585938	0.09570312	1.00000000
6.35616757	0.06250000	0.16601562	0.39843750	0.28320312	0.08984375	1.00000000
6.29232519	0.06250000	0.14843750	0.40234375	0.28906250	0.09765625	1.00000000
6.84492945	0.05664062	0.15039062	0.35156250	0.32226562	0.11914062	1.00000000
6.46162351	0.06250000	0.15429688	0.39257812	0.29101562	0.09960938	1.00000000
6.59562071	0.06445312	0.17773438	0.38281250	0.25976562	0.11523438	1.00000000
6.73234167	0.04492188	0.15625000	0.41015625	0.26953125	0.11914062	1.00000000
6.68669043	0.06054688	0.14453125	0.41015625	0.26953125	0.11523438	1.00000000
6.66772222	0.06640625	0.18164062	0.37695312	0.28320312	0.09179688	1.00000000
6.45301706	0.05078125	0.21093750	0.36523438	0.28125000	0.09179688	1.00000000
6.70244692	0.05664062	0.17382812	0.38671875	0.29882812	0.08398438	1.00000000
6.46304696	0.04687500	0.18750000	0.38085938	0.26953125	0.11523438	1.00000000
6.37909283	0.05078125	0.15234375	0.39257812	0.30468750	0.09960938	1.00000000
6.30479565	0.06835938	0.16992188	0.35156250	0.31054688	0.09960938	1.00000000
6.25506796	0.05273438	0.13867188	0.38281250	0.31445312	0.11132812	1.00000000
6.25330469	0.06835938	0.12695312	0.37890625	0.31835938	0.10742188	1.00000000
6.17672212	0.05859375	0.19531250	0.33398438	0.28906250	0.12304688	1.00000000
6.46894981	0.06054688	0.16992188	0.38671875	0.27148438	0.11132812	1.00000000
6.45462005	0.07617188	0.16601562	0.39843750	0.25976562	0.09960938	1.00000000
6.11610643	0.08203125	0.17968750	0.36718750	0.26562500	0.10546875	1.00000000
6.33397019	0.06445312	0.16210938	0.38085938	0.29882812	0.09375000	1.00000000
5.64424245	0.06250000	0.18750000	0.37304688	0.26171875	0.11523438	1.00000000
5.63134269	0.05859375	0.20507812	0.37890625	0.25976562	0.09765625	1.00000000
6.27867597	0.08007812	0.16406250	0.36328125	0.28906250	0.10351562	1.00000000
6.22787620	0.05078125	0.17382812	0.36914062	0.31835938	0.08789062	1.00000000
6.40083850	0.06250000	0.13085938	0.36914062	0.31445312	0.12304688	1.00000000
6.05500060	0.06250000	0.16015625	0.37695312	0.31250000	0.08789062	1.00000000
6.16089316	0.05078125	0.14062500	0.41015625	0.30859375	0.08984375	1.00000000
6.02645025	0.04492188	0.18164062	0.40429688	0.27929688	0.08984375	1.00000000
5.89018650	0.06640625	0.16406250	0.39648438	0.26562500	0.10742188	1.00000000
5.98280627	0.06640625	0.17968750	0.38085938	0.28515625	0.08789062	1.00000000
6.80242264	0.04687500	0.14257812	0.38867188	0.29882812	0.12304688	1.00000000
6.78807141	0.03710938	0.15625000	0.34765625	0.34375000	0.11523438	1.00000000
6.45321304	0.07812500	0.17773438	0.35742188	0.30273438	0.08398438	1.00000000
6.22675031	0.04687500	0.19726562	0.38085938	0.27929688	0.09570312	1.00000000
6.14580082	0.05468750	0.19921875	0.38281250	0.28125000	0.08203125	1.00000000
6.58387652	0.05273438	0.17578125	0.41992188	0.24218750	0.10937500	1.00000000
6.58267774	0.05859375	0.17968750	0.38476562	0.28515625	0.09179688	1.00000000
6.78870864	0.08203125	0.14062500	0.36914062	0.27734375	0.13085938	1.00000000
6.73503251	0.06835938	0.16796875	0.38476562	0.27343750	0.10546875	1.00000000
6.52295672	0.06835938	0.14843750	0.38867188	0.30078125	0.09375000	1.00000000
6.25956135	0.08007812	0.18164062	0.38476562	0.26757812	0.08593750	1.00000000
6.46249559	0.06445312	0.16992188	0.38281250	0.28320312	0.09960938	1.00000000
6.26779088	0.09179688	0.18359375	0.36914062	0.26562500	0.08984375	1.00000000
6.78235027	0.05664062	0.13476562	0.39257812	0.30273438	0.11328125	1.00000000
6.32662852	0.08203125	0.18164062	0.40625000	0.24023438	0.08984375	1.00000000
6.79149282	0.06054688	0.14062500	0.41992188	0.25390625	0.12500000	1.00000000
6.65201464	0.05859375	0.15429688	0.39062500	0.29101562	0.10546875	1.00000000
6.26464961	0.07617188	0.16406250	0.37890625	0.27734375	0.10351562	1.00000000
6.40611393	0.06445312	0.17187500	0.39062500	0.28906250	0.08398438	1.00000000
6.11154196	0.06054688	0.18359375	0.41992188	0.26171875	0.07421875	1.00000000
6.07364897	0.05468750	0.16406250	0.41796875	0.29687500	0.06640625	1.00000000
5.97553780	0.06250000	0.17382812	0.40234375	0.26757812	0.09375000	1.00000000
5.92843451	0.07031250	0.16601562	0.41601562	0.27148438	0.07617188	1.00000000
6.81927071	0.06054688	0.15820312	0.38281250	0.28710938	0.11132812	1.00000000
6.73987591	0.04687500	0.14257812	0.38671875	0.29101562	0.13281250	1.00000000
6.61958255	0.06445312	0.15625000	0.38476562	0.27343750	0.12109375	1.00000000
6.60123427	0.04687500	0.16015625	0.37500000	0.30859375	0.10937500	1.00000000
6.36902268	0.06445312	0.14843750	0.38085938	0.30468750	0.10156250	1.00000000
6.14154309	0.04687500	0.20117188	0.35156250	0.29882812	0.10156250	1.00000000
6.85732805	0.07226562	0.17578125	0.35546875	0.28906250	0.10742188	1.00000000
6.37553924	0.08007812	0.16015625	0.35937500	0.29687500	0.10351562	1.00000000
6.40085016	0.07226562	0.14453125	0.39257812	0.27734375	0.11328125	1.00000000
6.49548982	0.05859375	0.12695312	0.42968750	0.25585938	0.12890625	1.00000000
6.54245897	0.05664062	0.15625000	0.39453125	0.27734375	0.11523438	1.00000000
6.36805937	0.06445312	0.15429688	0.39648438	0.26757812	0.11718750	1.00000000
6.15881370	0.06835938	0.18945312	0.39453125	0.26757812	0.08007812	1.00000000
6.38281472	0.05664062	0.17187500	0.39843750	0.26171875	0.11132812	1.00000000
6.45416887	0.05273438	0.17773438	0.35351562	0.29882812	0.11718750	1.00000000
6.87368569	0.06054688	0.16796875	0.37304688	0.28515625	0.11328125	1.00000000
7.04357459	0.06054688	0.17968750	0.34960938	0.28906250	0.12109375	1.00000000
6.61674620	0.06250000	0.16796875	0.38085938	0.27734375	0.11132812	1.00000000
6.43914235	0.06445312	0.17187500	0.38476562	0.28125000	0.09765625	1.00000000
6.34803371	0.05859375	0.16210938	0.41015625	0.26757812	0.10156250	1.00000000
6.42099386	0.05859375	0.15234375	0.36523438	0.29296875	0.13085938	1.00000000
6.63044762	0.06445312	0.14843750	0.40625000	0.27343750	0.10742188	1.00000000
7.04667100	0.05078125	0.17578125	0.42187500	0.25781250	0.09375000	1.00000000
7.10688556	0.06250000	0.12500000	0.38867188	0.30078125	0.12304688	1.00000000
6.69428860	0.07617188	0.16992188	0.39062500	0.24804688	0.11523438	1.00000000
6.72598026	0.06054688	0.15234375	0.36132812	0.32031250	0.10546875	1.00000000
6.86432376	0.06640625	0.16796875	0.40625000	0.25000000	0.10937500	1.00000000
6.58081154	0.08398438	0.15429688	0.35937500	0.29492188	0.10742188	1.00000000
6.21954229	0.08593750	0.19531250	0.36328125	0.26171875	0.09375000	1.00000000
6.31082596	0.04687500	0.20703125	0.39257812	0.26171875	0.09179688	1.00000000
6.72102317	0.05859375	0.16406250	0.39062500	0.27734375	0.10937500	1.00000000
6.95569251	0.05859375	0.17578125	0.38281250	0.28515625	0.09765625	1.00000000
6.93765105	0.06054688	0.13671875	0.40429688	0.26562500	0.13281250	1.00000000
6.50056343	0.06250000	0.18554688	0.36328125	0.27148438	0.11718750	1.00000000
6.44890184	0.05859375	0.18945312	0.38085938	0.25976562	0.11132812	1.00000000
6.35913208	0.08789062	0.16406250	0.37109375	0.27734375	0.09960938	1.00000000
6.63253603	0.04882812	0.16796875	0.38476562	0.27734375	0.12109375	1.00000000
6.88366352	0.06445312	0.13476562	0.39843750	0.27148438	0.13085938	1.00000000
6.80070040	0.06445312	0.16210938	0.37304688	0.27929688	0.12109375	1.00000000
6.65397794	0.05468750	0.17382812	0.34765625	0.29492188	0.12890625	1.00000000
6.36845283	0.05859375	0.15429688	0.38867188	0.28320312	0.11523438	1.00000000
6.82742578	0.04296875	0.15429688	0.41992188	0.29882812	0.08398438	1.00000000
6.87611739	0.04492188	0.16796875	0.40820312	0.27734375	0.10156250	1.00000000
6.36790609	0.09375000	0.17773438	0.36718750	0.26757812	0.09375000	1.00000000
6.57291623	0.04882812	0.15234375	0.35742188	0.32031250	0.12109375	1.00000000
6.37128964	0.07421875	0.16796875	0.34570312	0.28906250	0.12304688	1.00000000
6.65739195	0.05468750	0.20507812	0.36718750	0.27929688	0.09375000	1.00000000
6.56730117	0.06835938	0.15234375	0.38867188	0.30078125	0.08984375	1.00000000
6.59168402	0.04882812	0.17187500	0.39843750	0.28515625	0.09570312	1.00000000
6.40924787	0.06835938	0.15820312	0.41406250	0.24804688	0.11132812	1.00000000
6.32672349	0.05664062	0.18554688	0.35742188	0.28710938	0.11328125	1.00000000
6.70375781	0.06835938	0.15820312	0.39453125	0.27929688	0.09960938	1.00000000
6.58551017	0.04687500	0.19140625	0.37500000	0.29687500	0.08984375	1.00000000
6.65622344	0.06445312	0.13476562	0.38867188	0.28320312	0.12890625	1.00000000
6.99738573	0.06054688	0.12304688	0.38476562	0.31835938	0.11328125	1.00000000
7.02921816	0.03710938	0.12890625	0.38671875	0.32031250	0.12695312	1.00000000
6.88752886	0.06445312	0.16992188	0.35351562	0.29492188	0.11718750	1.00000000
6.97967592	0.06054688	0.13671875	0.38671875	0.28515625	0.13085938	1.00000000
6.80173502	0.06250000	0.19335938	0.37304688	0.28320312	0.08789062	1.00000000
6.73055976	0.06445312	0.19531250	0.37500000	0.27734375	0.08789062	1.00000000
7.10222658	0.06054688	0.15820312	0.38476562	0.27539062	0.12109375	1.00000000
6.91678990	0.08398438	0.14453125	0.36523438	0.28515625	0.12109375	1.00000000
6.96616812	0.06640625	0.15820312	0.37695312	0.28320312	0.11523438	1.00000000
6.65270623	0.06835938	0.15625000	0.37109375	0.30078125	0.10351562	1.00000000
6.54293655	0.06835938	0.14648438	0.39843750	0.27539062	0.11132812	1.00000000
6.68799187	0.05859375	0.16210938	0.40039062	0.27539062	0.10351562	1.00000000
6.42538324	0.08203125	0.18554688	0.32226562	0.31054688	0.09960938	1.00000000
6.63170494	0.06835938	0.18554688	0.33398438	0.31054688	0.10156250	1.00000000
6.64356396	0.07421875	0.16796875	0.34765625	0.29296875	0.11718750	1.00000000
6.98107161	0.05273438	0.14062500	0.38671875	0.27734375	0.14257812	1.00000000
6.53850909	0.05468750	0.17578125	0.38281250	0.25000000	0.13671875	1.00000000
6.48061761	0.05273438	0.14648438	0.36914062	0.30273438	0.12890625	1.00000000
6.52880298	0.06054688	0.21093750	0.36718750	0.26171875	0.09960938	1.00000000
6.70511098	0.04687500	0.15820312	0.39453125	0.28320312	0.11718750	1.00000000
6.39386679	0.05859375	0.16992188	0.35546875	0.29882812	0.11718750	1.00000000
6.58962335	0.06445312	0.17187500	0.35937500	0.30859375	0.09570312	1.00000000
6.57318677	0.07812500	0.16406250	0.37695312	0.29687500	0.08398438	1.00000000
6.29040014	0.05859375	0.18945312	0.33593750	0.30664062	0.10937500	1.00000000
6.41052161	0.07812500	0.11523438	0.41796875	0.27148438	0.11718750	1.00000000
6.37112445	0.07421875	0.13085938	0.39453125	0.28320312	0.11718750	1.00000000
6.26562072	0.06250000	0.19140625	0.36523438	0.27734375	0.10351562	1.00000000
6.23853234	0.06640625	0.16406250	0.39843750	0.25000000	0.12109375	1.00000000
6.82957908	0.04687500	0.16406250	0.37109375	0.31250000	0.10546875	1.00000000
6.58036958	0.03906250	0.18554688	0.36914062	0.29101562	0.11523438	1.00000000
6.69142136	0.04296875	0.14453125	0.42382812	0.27343750	0.11523438	1.00000000
6.53797079	0.07421875	0.17187500	0.35546875	0.27734375	0.12109375	1.00000000
6.40807594	0.07421875	0.14648438	0.39257812	0.27148438	0.11523438	1.00000000
6.45959317	0.04492188	0.17382812	0.41015625	0.26757812	0.10351562	1.00000000
7.05504326	0.05859375	0.12500000	0.40820312	0.31250000	0.09570312	1.00000000
6.78884266	0.08593750	0.14843750	0.35742188	0.28906250	0.11914062	1.00000000
6.81383417	0.06054688	0.15234375	0.38476562	0.28125000	0.12109375	1.00000000
6.53720991	0.06250000	0.17578125	0.38671875	0.28515625	0.08984375	1.00000000
6.70735819	0.05859375	0.15429688	0.38671875	0.29492188	0.10546875	1.00000000
6.45574463	0.06054688	0.17578125	0.38867188	0.27343750	0.10156250	1.00000000
6.39962060	0.08203125	0.16992188	0.38085938	0.26757812	0.09960938	1.00000000
6.84804103	0.05273438	0.13671875	0.39843750	0.30078125	0.11132812	1.00000000
6.71561620	0.06640625	0.15625000	0.39062500	0.26953125	0.11718750	1.00000000
6.57561152	0.06640625	0.16210938	0.37695312	0.27539062	0.11914062	1.00000000
6.81709184	0.05468750	0.16601562	0.37304688	0.30664062	0.09960938	1.00000000
6.33737072	0.05859375	0.17187500	0.36914062	0.29687500	0.10351562	1.00000000
6.16763921	0.09179688	0.13281250	0.38671875	0.26953125	0.11914062	1.00000000
6.34116775	0.09570312	0.18164062	0.36914062	0.25195312	0.10156250	1.00000000
6.67819337	0.07226562	0.13281250	0.38085938	0.28125000	0.13281250	1.00000000
6.12620788	0.06054688	0.20312500	0.38281250	0.25000000	0.10351562	1.00000000
6.09709717	0.04687500	0.17187500	0.42968750	0.23437500	0.11718750	1.00000000
6.80267591	0.05664062	0.16015625	0.37500000	0.29687500	0.11132812	1.00000000
6.55987478	0.06445312	0.20117188	0.37695312	0.27539062	0.08203125	1.00000000
6.53716342	0.08203125	0.18554688	0.34179688	0.29101562	0.09960938	1.00000000
6.44673775	0.06250000	0.17382812	0.39257812	0.25585938	0.11523438	1.00000000
6.52947415	0.06640625	0.20117188	0.36523438	0.29101562	0.07617188	1.00000000
6.70868639	0.05664062	0.17578125	0.39062500	0.28906250	0.08789062	1.00000000
6.61756591	0.05468750	0.14648438	0.42773438	0.26757812	0.10351562	1.00000000
6.82556877	0.04882812	0.17187500	0.37695312	0.30078125	0.10156250	1.00000000
6.88002565	0.06250000	0.16210938	0.41015625	0.25195312	0.11328125	1.00000000
6.42329774	0.05468750	0.16015625	0.37304688	0.28906250	0.12304688	1.00000000
6.47521538	0.04492188	0.16796875	0.39257812	0.29687500	0.09765625	1.00000000
6.36805375	0.06250000	0.14843750	0.41210938	0.26953125	0.10742188	1.00000000
6.76178127	0.03906250	0.16992188	0.39648438	0.29101562	0.10351562	1.00000000
7.03385164	0.03710938	0.16406250	0.37500000	0.32031250	0.10351562	1.00000000
6.87445370	0.04296875	0.14453125	0.38476562	0.30859375	0.11914062	1.00000000
7.10502492	0.06835938	0.14257812	0.40039062	0.30273438	0.08593750	1.00000000
6.69376233	0.05859375	0.16406250	0.36718750	0.31640625	0.09375000	1.00000000
6.41894279	0.05859375	0.17773438	0.37109375	0.29882812	0.09375000	1.00000000
6.35885121	0.07617188	0.18554688	0.38476562	0.26367188	0.08984375	1.00000000
6.32528866	0.07617188	0.17578125	0.37304688	0.29296875	0.08203125	1.00000000
6.36977535	0.06445312	0.15429688	0.38867188	0.26757812	0.12500000	1.00000000
6.33195362	0.05078125	0.16992188	0.38671875	0.27929688	0.11328125	1.00000000
6.84289457	0.06835938	0.17187500	0.37500000	0.29687500	0.08789062	1.00000000
6.70160166	0.07617188	0.18164062	0.39062500	0.26367188	0.08789062	1.00000000
6.81261910	0.05859375	0.16796875	0.37890625	0.29296875	0.10156250	1.00000000
6.90728927	0.07031250	0.16406250	0.38281250	0.29296875	0.08984375	1.00000000
6.95044179	0.06054688	0.16406250	0.38281250	0.30468750	0.08789062	1.00000000
6.84601645	0.04101562	0.17187500	0.38867188	0.32031250	0.07812500	1.00000000
6.73212830	0.07421875	0.13867188	0.40625000	0.27539062	0.10546875	1.00000000
6.67426559	0.06054688	0.19921875	0.34765625	0.29296875	0.09960938	1.00000000
6.83341537	0.05273438	0.17968750	0.36132812	0.30859375	0.09765625	1.00000000
6.73866942	0.06445312	0.16210938	0.37500000	0.28710938	0.11132812	1.00000000
6.75456363	0.05273438	0.16601562	0.38867188	0.28320312	0.10937500	1.00000000
7.40496575	0.05273438	0.15039062	0.37500000	0.30273438	0.11914062	1.00000000
6.68297205	0.06835938	0.15234375	0.38476562	0.30859375	0.08593750	1.00000000
6.58227154	0.06054688	0.14453125	0.41015625	0.28125000	0.10351562	1.00000000
6.59752092	0.05664062	0.14843750	0.39062500	0.30078125	0.10351562	1.00000000
6.88899776	0.04687500	0.10546875	0.37500000	0.33593750	0.13671875	1.00000000
6.13688872	0.07617188	0.18945312	0.33593750	0.30664062	0.09179688	1.00000000
6.05424078	0.06250000	0.21679688	0.33398438	0.29882812	0.08789062	1.00000000
6.06907121	0.06054688	0.14062500	0.37500000	0.31640625	0.10742188	1.00000000
6.12157319	0.07031250	0.16992188	0.40234375	0.26757812	0.08984375	1.00000000
6.17811188	0.04492188	0.16601562	0.40234375	0.29101562	0.09570312	1.00000000
6.34088908	0.07617188	0.17773438	0.37695312	0.27148438	0.09765625	1.00000000
6.17220546	0.06640625	0.19140625	0.41015625	0.25000000	0.08203125	1.00000000
6.69304477	0.06445312	0.12695312	0.40234375	0.30273438	0.10351562	1.00000000
6.58581970	0.05468750	0.17382812	0.40429688	0.25195312	0.11523438	1.00000000
6.54688035	0.06445312	0.16796875	0.39257812	0.27343750	0.10156250	1.00000000
6.48658475	0.05664062	0.13085938	0.39453125	0.31054688	0.10742188	1.00000000
6.35059209	0.05859375	0.16601562	0.38476562	0.26367188	0.12695312	1.00000000
6.29207639	0.07031250	0.15234375	0.36523438	0.30078125	0.11132812	1.00000000
6.17337287	0.06835938	0.16992188	0.35156250	0.31445312	0.09570312	1.00000000
6.08103399	0.06250000	0.17382812	0.40625000	0.27148438	0.08593750	1.00000000
6.11035787	0.07617188	0.16601562	0.38476562	0.27148438	0.10156250	1.00000000
6.70710546	0.08203125	0.12890625	0.41210938	0.27734375	0.09960938	1.00000000
6.69336955	0.06054688	0.16992188	0.37500000	0.29492188	0.09960938	1.00000000
6.25329197	0.04882812	0.18359375	0.38476562	0.28125000	0.10156250	1.00000000
6.41823947	0.08984375	0.15429688	0.36132812	0.26367188	0.13085938	1.00000000
7.61268015	0.06445312	0.13867188	0.38085938	0.30273438	0.11328125	1.00000000
6.46637365	0.08007812	0.15625000	0.37890625	0.26562500	0.11914062	1.00000000
6.40669703	0.05468750	0.20117188	0.36914062	0.25585938	0.11914062	1.00000000
6.25901858	0.07617188	0.15039062	0.38671875	0.25976562	0.12695312	1.00000000
6.60707522	0.07226562	0.18359375	0.33007812	0.30468750	0.10937500	1.00000000
6.52318737	0.06835938	0.17187500	0.36914062	0.28515625	0.10546875	1.00000000
6.54364368	0.04882812	0.15039062	0.35937500	0.30664062	0.13476562	1.00000000
6.75972063	0.07031250	0.14648438	0.35742188	0.30664062	0.11914062	1.00000000
6.52286983	0.05468750	0.17187500	0.37890625	0.28515625	0.10937500	1.00000000
6.74587196	0.06054688	0.14648438	0.34375000	0.31054688	0.13867188	1.00000000
6.50477471	0.06054688	0.17187500	0.37109375	0.29296875	0.10351562	1.00000000
7.14455151	0.06445312	0.14843750	0.34765625	0.31250000	0.12695312	1.00000000
6.99562893	0.03515625	0.13867188	0.39453125	0.29882812	0.13281250	1.00000000
6.82504487	0.05664062	0.15039062	0.35937500	0.31054688	0.12304688	1.00000000
7.05527742	0.03515625	0.14062500	0.37304688	0.31250000	0.13867188	1.00000000
6.80220428	0.05468750	0.13476562	0.39648438	0.28710938	0.12695312	1.00000000
6.81913519	0.07031250	0.16601562	0.38867188	0.24414062	0.13085938	1.00000000
6.73397659	0.06250000	0.16015625	0.38867188	0.26953125	0.11914062	1.00000000
6.64401373	0.04882812	0.17968750	0.40429688	0.25390625	0.11328125	1.00000000
6.51528988	0.05859375	0.15820312	0.37109375	0.29492188	0.11718750	1.00000000
6.60509183	0.08398438	0.14843750	0.35742188	0.28906250	0.12109375	1.00000000
6.47994922	0.06250000	0.18945312	0.38867188	0.26757812	0.09179688	1.00000000
6.43478137	0.07226562	0.19140625	0.38867188	0.25390625	0.09375000	1.00000000
6.70833733	0.06250000	0.16210938	0.40039062	0.25976562	0.11523438	1.00000000
7.33116611	0.05468750	0.18750000	0.33593750	0.32421875	0.09765625	1.00000000
7.22675880	0.04492188	0.15625000	0.39062500	0.28515625	0.12304688	1.00000000
6.99258556	0.06054688	0.13476562	0.39453125	0.28320312	0.12695312	1.00000000
6.93647771	0.04492188	0.15234375	0.34960938	0.31640625	0.13671875	1.00000000
6.80668842	0.05859375	0.15820312	0.35351562	0.31054688	0.11914062	1.00000000
6.74522426	0.07812500	0.15234375	0.34375000	0.31640625	0.10937500	1.00000000
6.93014057	0.05859375	0.15234375	0.35937500	0.30859375	0.12109375	1.00000000
7.16277599	0.06445312	0.16210938	0.35546875	0.29492188	0.12304688	1.00000000
6.70199281	0.07812500	0.15625000	0.36132812	0.29296875	0.11132812	1.00000000
6.60712340	0.06835938	0.13867188	0.37695312	0.31054688	0.10546875	1.00000000
6.51572415	0.03906250	0.14843750	0.37695312	0.30468750	0.13085938	1.00000000
6.64918697	0.04296875	0.16210938	0.35937500	0.31835938	0.11718750	1.00000000
6.52165275	0.05859375	0.15039062	0.33203125	0.35351562	0.10546875	1.00000000
6.76036561	0.05273438	0.19335938	0.38867188	0.26367188	0.10156250	1.00000000
6.45863019	0.08203125	0.14843750	0.39648438	0.25781250	0.11523438	1.00000000
6.37532846	0.05859375	0.16601562	0.40234375	0.27929688	0.09375000	1.00000000
6.52674298	0.06445312	0.17382812	0.40429688	0.25585938	0.10156250	1.00000000
6.80971377	0.07031250	0.14257812	0.36914062	0.31445312	0.10351562	1.00000000
6.95877890	0.04492188	0.13476562	0.39062500	0.32226562	0.10742188	1.00000000
7.40960086	0.05273438	0.14062500	0.36132812	0.32031250	0.12500000	1.00000000
6.92380299	0.05664062	0.14453125	0.34570312	0.32031250	0.13281250	1.00000000
6.79475445	0.07226562	0.18164062	0.40429688	0.23632812	0.10546875	1.00000000
6.70496990	0.06054688	0.17578125	0.38085938	0.27343750	0.10937500	1.00000000
7.02890469	0.06640625	0.13476562	0.38671875	0.29101562	0.12109375	1.00000000
7.05785722	0.04882812	0.13671875	0.38476562	0.30468750	0.12500000	1.00000000
6.98465595	0.06250000	0.14062500	0.38476562	0.28125000	0.13085938	1.00000000
6.32661820	0.07226562	0.16796875	0.37695312	0.27343750	0.10937500	1.00000000
6.26575477	0.06250000	0.18164062	0.37695312	0.24414062	0.13476562	1.00000000
6.52287345	0.06640625	0.14257812	0.39648438	0.26757812	0.12695312	1.00000000
6.36572180	0.06445312	0.17773438	0.37695312	0.27929688	0.10156250	1.00000000
